_id,request_id,generated_at,keyword,country,region,language,sources_used,aliexpress_query.ship_to_country,aliexpress_query.target_currency,aliexpress_query.target_language,ali_avg_sale_price,ali_avg_evaluate_rate,category_name,trends_count,trends_mean,trends_max,trends_min,trends_std,trends_first_date,trends_first_value,trends_last_date,trends_last_value,trends_slope,yt_total_views,yt_total_likes,yt_total_comments,yt_videos_count,month,quarter,day_of_week,week_of_year,trend_growth,trend_acceleration,stability_score,social_velocity,comment_ratio,interaction_balance,trend_quality,price_score,value_score,volatility,momentum_strength,consistency_score,engagement_quality,rolling_slope_7d,rolling_slope_30d,days_trending,acceleration_change,trend_score,engagement_rate
69e9ba82fd442dc3a69cdba5,20ff9613-ae04-45d7-a6c6-48e6c15022ab,2026-04-23 06:19:51.761,laser pointer,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,48.03888888888889,94.65555555555557,Sports & Entertainment,91,1.989010989010989,100,0,11.993048454551127,2026-01-23,0,2026-04-23,0,0.114890906195254,2.0,0.0,0.0,2.0,4,2,3,17,0,0.0,0.15308270387572442,0.0,0.0,1.0,0.0175878105711017,0.020391979154865753,1.9302141157811261,4.012380181485855,10.455072463768113,6.187072925759176e-06,0.0,0.0,0.0,0,0.0,12.902603082220134,0.0
69e9fb4b4d28cb7da6d875c4,638e2ff0-9c2a-4477-b198-13a53e4f8258,2026-04-23 10:57:57.300,lavamanos,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,23.96,93.09,Home & Garden,31,71.19354838709677,100,50,11.0917968332118,2026-03-24,67,2026-04-23,61,-0.2221774193548387,100128.0,869.0,15.0,45.0,4,2,3,17,-6,-0.1875,5.887755919910414,19.217391304347824,0.017241379310344827,0.01807909604519774,-1.3081264160768702,0.04006410256410256,3.7295673076923075,0.15363972378443513,-6.887499999999999,1.5236802594748473e-05,0.017241379310344827,0.0,0.0,0,0.0,26.3060427597484,0.008828611091691719
69e9fc454d28cb7da6d8761f,c40c22ba-fb79-44df-8c02-17e14845f0c6,2026-04-23 11:01:37.127,ducha,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,17.613,91.24,Home & Garden,31,84.96774193548387,100,73,7.985336022851475,2026-03-24,88,2026-04-23,92,-0.1366935483870968,30801.0,463.0,17.0,31.0,4,2,3,17,4,0.125,9.456267603058386,15.0,0.036637931034482756,0.037422037422037424,-1.2926107731599974,0.05372589050663515,4.901950249825391,0.09288758600690271,-4.237500000000001,0.00034041808879658347,0.036637931034482756,0.0,0.0,0,0.0,29.461533673809534,0.015583403675086033
69e9fd064d28cb7da6d8766c,41c9a2f3-4b4e-4e94-854b-c70414de745e,2026-04-23 11:03:52.181,cajas de carton,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,24.048,94.93,Jewelry & Accessories,31,67.64516129032258,100,0,26.210110500971147,2026-03-24,67,2026-04-23,65,0.8657258064516129,1142104.0,13554.0,658.0,42.0,4,2,3,17,-2,-0.0625,2.486030377859299,330.51162790697674,0.04854297307266691,0.04636600295504116,2.1522206537354496,0.03992334717342702,3.7899233471734277,0.3818202187641474,26.8375,4.140889479816309e-12,0.04854297307266691,0.0,0.0,0,0.0,43.57948638026982,0.012443689503154264
69e9fdea4d28cb7da6d876c4,e178b70a-be8b-4756-b466-a71fa40f63c1,2026-04-23 11:08:35.657,faros led para carro,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,72.96900000000001,91.02,"Automobiles, Parts & Accessories",31,24.90322580645161,100,0,37.19798815232681,2026-03-24,0,2026-04-23,0,2.2520161290322576,147370.0,13121.0,606.0,27.0,4,2,3,17,0,0.0,0.6519512417026246,490.25,0.04618198445358939,0.044216200466200464,1.4682047116569186,0.01351917695250713,1.230515486217199,1.4360369025182207,69.81249999999999,7.000337964774913e-17,0.04618198445358939,0.0,0.0,0,0.0,66.11540213518698,0.09314586994727592
69e9fe494d28cb7da6d8770d,b22cc8ff-449a-4908-b846-412b1b904a29,2026-04-23 11:10:47.822,lavadora,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,20.329,91.39,Home & Garden,31,88.48387096774194,100,69,7.219745922315809,2026-03-24,82,2026-04-23,69,-0.1181451612903225,330537.0,16035.0,139.0,29.0,4,2,3,17,-13,-0.40625,10.76479392477532,539.1333333333333,0.008667997006734847,0.00865533230293663,-1.271808314499664,0.04688452341881945,4.284776595245909,0.08068209213835259,-3.6624999999999974,0.0007319883771672721,0.008667997006734847,0.0,0.0,0,0.0,39.70340745588953,0.04893234665908307
69e9fe994d28cb7da6d87758,afe59d7f-b3de-40c1-b667-48a5a70ad96c,2026-04-23 11:12:09.807,cortina plastica,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,27.535,93.02,Home & Garden,31,3.225806451612903,100,0,17.960530202677486,2026-03-24,0,2026-04-23,0,0.0806451612903225,,,,,4,2,3,17,0,0.0,0.17013271343843409,0.0,0.0,1.0,0.013720380116002734,0.035044681969511125,3.259856316803925,4.250201803687039,2.4999999999999973,1.5843124714622647e-08,0.0,0.0,0.0,0,0.0,15.333674333513763,0.0
69ea00674d28cb7da6d87786,3fc8135d-1189-428a-9a51-4edf35abc42d,2026-04-23 11:19:43.217,mouse inalambrico,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,36.523,93.17,Computer & Office,31,50.903225806451616,100,0,26.626246247777992,2026-03-24,89,2026-04-23,43,0.0645161290322581,8109.0,166.0,10.0,5.0,4,2,3,17,-46,-1.4375,1.8425675840975253,29.333333333333332,0.059880239520958084,0.062146892655367235,0.11887532800629202,0.02665032113636969,2.4830104202755643,0.5129979078192155,2.0000000000000013,2.7312923027163633e-12,0.059880239520958084,0.0,0.0,0,0.0,33.97242249109264,0.021701602959309493
69ea00da4d28cb7da6d877b9,57076120-9c0e-45e0-8090-9fcb102953ef,2026-04-23 11:21:38.742,teclado gamer,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,313.666,96.51,Computer & Office,31,29.580645161290324,100,0,30.789364173957203,2026-03-24,0,2026-04-23,54,1.258467741935484,1108.0,33.0,1.0,1.0,4,2,3,17,54,1.6875,0.9305201890613362,17.0,0.029411764705882353,0.05714285714285714,1.1710296411533994,0.003177972834688209,0.3067061582757591,1.006825199781301,39.0125,4.249609634277013e-14,0.029411764705882353,0.0,0.0,0,0.0,42.2714561743748,0.030658250676284943
69ea01a24d28cb7da6d877e8,2b802da8-bb03-4e5f-b370-4981f55a6e9c,2026-04-23 11:24:59.426,pecera de vidrio,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,26.472,91.73,Home & Garden,31,33.32258064516129,100,0,36.52705581417168,2026-03-24,0,2026-04-23,100,3.3491935483870967,28150.0,259.0,6.0,4.0,4,2,3,17,100,3.125,0.8879614966377772,53.0,0.023076923076923078,0.02631578947368421,2.973954915755394,0.03640069889341875,3.339036109493302,1.064228129924175,103.825,1.369308234141881e-16,0.023076923076923078,0.0,0.0,0,0.0,51.979588264300716,0.00941351994600547
